id_eess,codigo_renaes,categoria,nombre,diresa,red,direccion,longitud,latitud,id_ubigeo
8328,8624,SD,INSTITUTO NEFROLOGICO PERUANO AMERICANO SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,"JIRÓN JR, POMABAMBA Nº 141-147 DISTRITO BREÑA PROVINCIA LIMA DEPARTAMENTO LIMA",-77.0429257,-12.051999,1285
8343,8639,I-2,CONSULTORIO MEDICO,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. TUPAC AMARU Nº 1976 - P.J. RAUL PORRAS BARRENECHEA DISTRITO CARABAYLLO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0289844,-11.8951577,1286
8402,8698,SD,CENTRO DE DIALISIS CALLAO SAC,CALLAO,NO PERTENECE A NINGUNA RED,AVENIDA AV. BUENOS AIRES 2065 DISTRITO BELLAVISTA PROVINCIA CALLAO DEPARTAMENTO CALLAO,-77.12506748,-12.059193,691
8409,8705,I-1,CONSULTORIO EXCEL MEDIC,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,OTROS ASOCIACION EL PORVENIR MZ C LT 14 DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA,-76.92503259,-12.02980327,1283
8410,8706,I-2,ESTABLECIMIENTO DE SALUD MILITAR - COEDE,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,AVENIDA ESCUELA MILITAR NÚMERO S/N DISTRITO CHORRILLOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0189409,-12.1601295,1288
8413,8709,I-4,CENTRO DE SALUD FAP LAS PALMAS,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,AVENIDA AV. JORGE CHAVEZ S/N BASE AEREA LAS PALMAS NÚMERO S/N DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0038897,-12.1521653,1320
8415,8711,I-3,POLICLINICO PABLO BERMUDEZ,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN PABLO BERMUDEZ NÚMERO 226 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0383011,-12.0726176,1293
8418,8714,I-3,POLICLÍNICO PARROQUIAL SAN LUIS MARIA DE MONTFORT,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. 15 DE JULIO S/N COMPLEJO PARROQUIAL HUAYCAN NÚMERO S/N DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA,-76.82588224,-12.01360161,1283
8420,8716,I-3,POLICLINICO MEDICAL,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,"CARRETERA CARRETERA CENTRAL KM. 6.3, MZ A LOTE 17 SUB LOTE 02, ASOCIACION DE VIVIENDA VILLA VITARTE DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA",-76.9214514,-12.0289484,1283
8424,8720,III-2,HOSPITAL NACIONAL EDGARDO REBAGLIATI MARTINS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN EDGARDO REBAGLIATI NÚMERO 490 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0402713,-12.0798682,1293
8445,8741,II-1,ULDARICO ROCCA FERNANDEZ,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,AVENIDA AV.SEPARADORA INDUSTRIAL Y AV. CESAR VALLEJO DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9319845,-12.2107672,1322
8450,8746,II-2,CLINICA GOOD HOPE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,"AVENIDA MALECON BALTA 956, 934, 944 Y AV. GRAU N° 755 / MIRAFLORES LIMA LIMA",-77.0343341,-12.1255566,1302
8490,8786,II-1,CLINICA SAN JUAN DE DIOS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. NICOLÁS ARRIOLA 3250 DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9896222,-12.0655032,1314
8492,8788,I-3,SISOL JUAN PABLO II,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE 16 NÚMERO S/N DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.98412977,-11.98072274,1312
8493,8789,I-3,SISOL TRABAJADORES HOSPITAL DEL NIÑO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. REPUBLICA DE POLONIA 1504 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.990394,-11.958086,1312
8499,8795,SD,MEDIC VISUAL,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AVENIDA JORGE DE RIVA AGUERO 1345 DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.99757001,-12.03936749,1291
8512,8808,I-2,ENFERMERÍA DE LA  AVIACIÓN DEL EJERCITO.,CALLAO,NO PERTENECE A NINGUNA RED,AVENIDA AVENIDA ELMER FAUCETT S/N RAMPA NORTE DEL AEROPUERTO INTERNACIONAL JORGE CHAVEZ NÚMERO S/N DISTRITO CALLAO PROVINCIA CALLAO DEPARTAMENTO CALLAO,-77.1131612,-12.007839,690
8548,8844,I-3,CENTRO MEDICO DE LA ESCUELA TECNICA DEL EJERCITO,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,AVENIDA AV. PROLONGACION PASEO DE LA REPUBLICA S/N CHORRILLOS NÚMERO S/N DISTRITO CHORRILLOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0152358,-12.1721545,1288
8555,8851,I-1,"CONSULTORIO DENTAL ""VIRGEN DEL ROSARIO""",LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. HUAYCAN S/N COOP. PACHACUTEC MZ F LT 6 NÚMERO S/N DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9616354,-12.0406669,1317
8556,8852,I-2,MEDICENTRO ARCANGEL,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. LOS CHANCAS DE ANDAHUAYLAS 486 DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.96547369,-12.03829464,1317
8558,8854,I-3,POLICLINICO GLORIA FARMA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,"AVENIDA AV. ANDRES AVELINO CACERES MZ. L1 LT. 22-C Y 23-A, 2DO PISO, COMUNIDA URB AUTOGESTIONARIA DE HUAYCAN DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA",-76.8220312,-12.0097127,1283
8584,8880,I-3,CENTRO MEDICO ANCIJE,LIMA DIRIS CENTRO,LIMA CIUDAD,JIRÓN JR. CHOTA Nº 1449 - CERCADO DE LIMA DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0401513,-12.0590926,1281
8585,8881,I-3,FRANCISCO PIZARRO,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. FRANCISCO PIZARRO 585 DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0351271,-12.0370175,1308
8594,8890,SD,RESOCENTRO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. PETIT THOUARS 4427 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.029759,-12.1067553,1302
8599,8895,I-2,CONSULTORIOS MEDICOS ESPECIALIZADOS SAN AGUSTIN,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. UNIVERSITARIA NORTE 7930-7932 DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05383477,-11.93095901,1290
8620,8916,I-1,ZUPDENT,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,CALLE CALLE EMERITA 170 - COOP. HUANCAYO DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.00066491,-12.03102293,1291
8621,8917,I-3,ALIADA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. JOSE GALVEZ BARRENECHEA 1044 - URB CORPAC AV. JOSE GALVEZ BARRENECHEA 1044 - URB CORPAC SAN ISIDRO LIMA LIMA,-77.01091963,-12.10621099,1311
8638,8934,I-3,DENTAL HOUSE CLINICAS ODONTOLOGICAS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR UCAYALI 164 URB PANDO SAN MIGUEL DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA,-77.08289748,-12.07546397,1316
8647,8943,I-3,SUIZA LAB,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV ANGAMOS OESTE N° 300 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0314966,-12.1135251,1302
8660,8956,III-2,CLINICA DEL INCA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AVENIDA 28 DE JULIO  1331 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0193066,-12.1304553,1302
8713,9010,II-E,CLINICA DE LA FAMILIA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,OTROS LAS CAOBAS 152 EL REMANSO DISTRITO LA MOLINA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.94933451,-12.0911211,1294
8715,9012,I-3,POLICLINICO ONKOS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. BRASIL Nº 3621-3615 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,-77.067926,-12.092528,1300
8722,9019,I-2,INSTITUCION PARA EL DESARROLLO PSICOPEDAGOGICO DEL NIÑO Y EL ADOLESCENTE LA LUZ D,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AVENIDA PRINCIPAL MANZANA P LOTE 12 URBANIZACION EL REDUCTO DISTRITO SURQUILLO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.00690947,-12.1143258,1321
8730,9028,I-1,CONSULTORIO MEDICO DENTAL JUAN PABLO,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV.CRNEL FRANCISCO BOLOGNESI 788 URB. LOS FICUS DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.972372,-12.04875974,1317
8747,9045,I-3,SISOL SALUD JOSE CARLOS MARIATEGUI,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. CONTINUACION S/N AAHH JOSE CARLOS MARIATEGUI NÚMERO S/N DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.989895,-11.938192,1312
8791,9089,II-E,ONCOGYN CLINICA INTEGRAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. SAN FELIPE 1015 - 1017 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0473229,-12.081821,1293
8793,9091,I-2,JORGE CENTENO HUAMAN & SERVICIOS MEDICOS E.I.R.L,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. JAVIER PRADO ESTE 1066 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0182866,-12.0907032,1311
8795,9093,I-2,ARIE,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,"AVENIDA AV. FLORA TRISTAN 194, URB. FAR WEST VILAS DISTRITO LA MOLINA PROVINCIA LIMA DEPARTAMENTO LIMA",-76.9394005,-12.073987,1294
8806,9104,II-2,CLINICA SAN MIGUEL ARCANGEL S.A.C.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR. LAS GARDENIAS 754-760 URB. - LOS JASMINES DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0038898,-11.970424,1312
8809,9107,I-2,CEDOMUH,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR. MANUEL DEL PINO N° 110 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.036389,-12.078841,1281
8816,9114,SD,CENTRO DE DIALISIS RENEXA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV.  JAVIER PRADO ESTE  Nº 2798 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9959872,-12.0810665,1310
8818,9116,III-1,CLINICA SAN FELIPE S.A.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. GREGORIO ESCOBEDO N° 650 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0540661,-12.0860498,1293
8825,9123,II-2,CLINICA ANGLOAMERICANA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CALLE ALFREDO SALAZAR Nº 350 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0385183,-12.1085033,1311
8847,9145,II-E,HOGAR CLINICA MONTE SINAI,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR. GARCILASO DE LA VEGA 1799 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0406199,-12.0844829,1296
8849,9147,SD,SISOL PUENTE PIEDRA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,OTROS KILOMETRO 30 DE LA PANAMERICANA NORTE DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07169957,-11.86836383,1305
8850,9148,I-3,POLICLINICO SANTA CRUZ,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. MARISCAL LA MAR 1390 URB. SANTA CRUZ NÚMERO 1390 URBANIZACIÓN SANTA CRUZ DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0498521,-12.109051,1302
8855,9153,II-2,CLINICA MONTEFIORI,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,"AVENIDA AV. SEPARADORA INDUSTRIAL Nº 1818-1820 (ANTES 380-390) MZ. A1. LT 17-24, URB. CACTUS DISTRITO LA MOLINA PROVINCIA LIMA DEPARTAMENTO LIMA",-76.96600358,-12.06548989,1294
8865,9163,I-3,POLICLINICO PUENTE PIEDRA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. BUENOS AIRES 652 DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0801408,-11.8628584,1305
8869,9167,I-3,CENTRO MEDICO SANTA ADELA SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CALLE SAYCUSCA 244-246 URB. MARANGA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0974571,-12.0712152,1316
8870,9168,I-1,CONSULTORIO DENTAL INGUNZA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. HEROES DE CENEPA MZ. B LT. 37 URB. MARISCAL CACERES DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.98120452,-11.96233108,1312
8885,9183,SD,RESOMASA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. JAVIER PRADO ESTE 1178 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.016617,-12.090244,1311
8890,9188,II-1,HOSPITAL II RAMON CASTILLA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JIRÓN GUILLERMO DANSEY Nº 390 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0440331,-12.0443408,1281
8902,9200,SD,PRONEFROS SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CALLE RIZO PATRON (PEREZ ARANIBAR) Nº 196 - URB BARRIO MEDICO DISTRITO SURQUILLO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.01119075,-12.11481684,1321
8911,9209,I-1,DENTAL IMPERIAL,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. INPERIAL 415 COOP. ANDAHUAYLAS DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9656129,-12.0378718,1317
8931,9229,I-3,SISTEMA METROPOLITANO DE LA SOLIDARIDAD CARABAYLLO,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV SAN MARTIN CUADRA DOS S/N CARABAYLLO NÚMERO S/N DISTRITO CARABAYLLO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.034336,-11.901217,1286
8952,9250,II-1,CLINICAS AUNA - SEDE BELLAVISTA,CALLAO,NO PERTENECE A NINGUNA RED,AVENIDA AV. LAS GAVIOTAS 207 URB. SAN JOSE AV. LAS GAVIOTAS 207 URB. SAN JOSE BELLAVISTA CALLAO CALLAO,-77.09670376,-12.05760622,691
8953,9251,III-2,HOSPITAL NACIONAL GUILLERMO ALMENARA IRIGOYEN,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. GRAU Nº 800 DISTRITO LA VICTORIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.022538,-12.0582734,1295
8976,9274,I-3,POLICLINICO FIORI,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,"OTROS DISTRITO DE SAN MARTIN DE PORRES CENTRO COMERCIAL FIORI BLOCK ""C"" - KM 13.5 PANAMERICANA NORTE DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA",-77.0592689,-12.0099265,1315
8986,9284,SD,CENESA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV GENERAL ANDRES DE SANTA CRUZ 721 AV GENERAL ANDRES DE SANTA CRUZ 721 JESUS MARIA LIMA LIMA,-77.04317619,-12.07270563,1293
8990,9288,II-E,NOVOCLINIC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,"AVENIDA AV. SALAVERRY N° 2665 - 2669, URB. CONTRY CLUB DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA",-77.0536324,-12.0942697,1311
8997,9295,SD,SUIZA ALERTA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AVENIDA ANGAMOS OESTE 300 MIRAFLORES DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0314954,-12.1135294,1302
9000,9298,I-3,POLICLINICO CENTRAL DE PREVENCION LARCO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. JOSE A. LARCO 670 AV. JOSE A. LARCO 670 MIRAFLORES LIMA LIMA,-77.0293361,-12.1241585,1302
9006,9304,I-2,POSTA MÉDICA CONSTRUCCIÓN CIVIL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,PROLONGACIÓN PROLONGACIÓN CANGALLO N° 670 DISTRITO LA VICTORIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0241856,-12.0550758,1295
9026,9324,SD,TAC CENTER S.A.C.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV AREQUIPA N° 1840 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.034945,-12.0829257,1296
9027,9325,SD,CENTRO DE DIALISIS JESUS MARIA SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR. HUAMACHUCO Nº 1753-1755 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0515203,-12.0793888,1293
9033,9331,SD,INVERSIONES MEDICAS PERUANAS S.A.C,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CALLE SISLEY 108 (ESQ AV GUARDIA CIVIL 301) DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0100407,-12.0940761,1310
9035,9333,I-2,CENTRO DE TERAPIA ALTERNATIVA Y ANTIENVEJECIMIENTO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CALLE GONZALES OLAECHEA 211 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0362967,-12.0997587,1311
9036,9334,SD,CRIOCORD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AVENIDA BENAVIDES 1308 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0315913,-12.111062,1302
9042,9340,I-2,JEFFERSON II MEDIC CENTER,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,OTROS MZ. N LOTE 02 AH JESUS OROPEZA CHONTA MZ. N LOTE 02 AH JESUS OROPEZA CHONTA SAN JUAN DE LURIGANCHO LIMA LIMA,-77.00314966,-11.96698349,1312
9057,9355,I-3,NATCLAR,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CALLE JUVENAL DENEGRI Nº 202 - 204 URB. SANTA CATALINA DISTRITO LA VICTORIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0113653,-12.0839961,1295
9066,9364,I-1,OLIVOSDENT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR. UCAYALI 109-201 SAN MIGUEL JR. UCAYALI 109-201 SAN MIGUEL SAN MIGUEL LIMA LIMA,-77.08315394,-12.075648,1316
9067,9365,I-1,CONSULTORIOS DE SERVICIOS MEDICOS LOS RUBIES,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. CESAR VALLEJO 1429 DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.993208,-12.0397242,1291
9069,9367,I-1,"CONSULTORIO ODONTOLOGICO ""VIRGEN DEL CARMEN""",LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,JIRÓN JR. JUAN AYLLON 310 - URB. LOS FICUS DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.97267509,-12.04755704,1317
9075,9373,I-1,DRDENTPERU,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. GREGORIO ESCOBEDO 788 OF. 402 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0555806,-12.0870796,1293
9081,9379,I-3,SAN JOAQUIN,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. GRAN CHIMU 613 - URB. ZARATE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0116141,-12.0284702,1312
9093,9391,I-1,CONSULTORIO ODONTOLOGICA AVANZADA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. PETIT THOUARS 2855 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0321569,-12.0917972,1311
9111,9409,III-1,CLINICA RICARDO PALMA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. JAVIER PRADO ESTE 1066 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.01813667,-12.09036833,1311
9129,9427,I-2,NEOMEDIC S.A.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. J GALVEZ BARRENECHEA Nº 387 CORPAC AV. J GALVEZ BARRENECHEA Nº 387 CORPAC SAN ISIDRO LIMA LIMA,-77.01299942,-12.09459879,1311
9139,9437,II-2,CLINICA LIMATAMBO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. REPUBLICA DE PANAMA 3606 AV. REPUBLICA DE PANAMA 3606 SAN ISIDRO LIMA LIMA,-77.0194727,-12.100626,1311
9158,9456,I-2,CONSULTORIO MEDICO DENTAL LA MOLINA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,"AVENIDA AV. LOC CONSTRUCTORES 1015 (EX- AV. D) MZ. M, LOTE 8 - URB. STA. RAQUEL, ZONA ESTE I ETAPA DISTRITO LA MOLINA PROVINCIA LIMA DEPARTAMENTO LIMA",-76.9509079,-12.0631489,1294
9162,9460,SD,CEREMA SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. JAVIER PRADO ESTE N° 2698 CON CALLE VELASQUEZ Nº 109 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9947088,-12.0954443,1310
9163,9461,I-2,CDERMA,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,AVENIDA ALFREDO BENAVIDES NÚMERO 4205 DEPARTAMENTO 101 MANZANA A LOTE 6 URBANIZACIÓN EL DORADO DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9922783,-12.1281158,1320
9164,9462,I-1,DORTHON CONSULTORIO ODONTOLOGICO,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,JIRÓN JR MONTERREY 341 OF 804 DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.990162,-12.1128102,1320
9180,9478,II-E,CLÍNICA SOLIDARIA LA CAMPIÑA,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,JIRÓN TOLOMEO 142 148 MANZANA Q LOTE 19 URBANIZACIÓN LA CAMPIÑA DISTRITO CHORRILLOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0077636,-12.1876499,1288
9197,9495,I-2,ARBRAYSS LASER SRL,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,CALLE CALLE FRANCISCO DE CUELLAR 253 URB. LAS FLORES DE MONTERRICO DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9749446,-12.1071262,1320
9207,9505,II-E,OFTALMOSALUD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. JAVIER PRADO ESTE N° 1142 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.01684303,-12.09024905,1311
9216,9514,I-3,INSTITUTO DE IMAGENES MEDICAS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. ALFONSO UGARTE 560 1ER 2DO 3ER Y 5TO PISO DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0429885,-12.0473108,1281
9219,9517,SD,CENTRO MEDICO DE APOYO BAMBOO S.A. SENIOR HEALTH SERVICES,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,"AVENIDA AV. CAMINOS DEL INCA 556 - SURCO, LIMA 33 DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA",-76.9905895,-12.1165191,1320
9249,9547,I-1,COA CENTRO ODONTOLOGICO AMERICANO - SAN JUAN DE MIRAFLORES,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,AVENIDA AV.GUILLERMO BILLINGHURST 619 MZ G LT 33 ZONA D URB.SAN JUAN DISTRITO SAN JUAN DE MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9709776,-12.1590449,1313
